shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month,id,company_rating,company_location,total_fleet_count,iata_approved
Rwanda,Type V5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,False,False,1585.0,14358,48181,87.0,10.0,9.0,10.0,10.0,10.0,9.0,19,2.48,14358,1.0,Maldives,9.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,2690.0,20310,50310,78.0,9.0,8.0,8.0,8.0,10.0,8.0,13,1.85,20310,1.0,Andorra,1.0,False
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1585.0,33950,31012,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.8,33950,1.0,Gambia,1.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,2053.0,38893,4791,93.0,10.0,9.0,10.0,10.0,10.0,10.0,9,2.35,38893,1.0,Tonga,1.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,1.0,False,False,1650.0,14358,68941,90.0,10.0,9.0,10.0,10.0,10.0,9.0,31,3.89,14358,1.0,Maldives,9.0,False
Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2027.0,39952,43569,81.0,8.0,8.0,8.0,9.0,10.0,8.0,14,1.9,39952,1.0,Tonga,21.0,False
Costa Rica,Type F5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,True,False,1260.0,6004,7245,97.0,10.0,10.0,10.0,10.0,10.0,10.0,23,3.4,6004,0.9,Micronesia,4.0,False
Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,1676.0,22686,63865,100.0,10.0,10.0,10.0,10.0,9.0,10.0,13,1.81,22686,1.0,French Polynesia,1.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,2.0,True,False,2157.0,41791,5236,80.0,9.0,7.0,9.0,10.0,8.0,9.0,3,2.37,41791,1.0,Tunisia,1.0,True
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1715.0,24118,39675,89.0,9.0,9.0,9.0,10.0,10.0,7.0,7,0.96,24118,0.98,Ghana,21.0,True
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,5.0,False,False,4380.0,13057,4397,98.0,10.0,10.0,10.0,10.0,10.0,9.0,8,1.06,13057,1.0,Ukraine,1.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2430.0,28828,49353,97.0,10.0,10.0,9.0,10.0,10.0,9.0,18,2.71,28828,1.0,Isle of Man,198.0,True
Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,True,False,1468.0,24258,25253,99.0,10.0,10.0,10.0,10.0,9.0,10.0,28,3.89,24258,1.0,Malta,1.0,False
Estonia,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,True,False,1585.0,44169,49370,96.0,10.0,9.0,10.0,10.0,10.0,10.0,10,1.35,44169,0.97,Portugal,39.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1260.0,28957,20505,68.0,8.0,7.0,7.0,8.0,9.0,8.0,8,1.06,28957,0.0,Turkmenistan,2.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,moderate,1.0,True,False,3327.0,35914,18552,88.0,9.0,9.0,9.0,9.0,9.0,9.0,29,4.1,35914,1.0,China,1.0,True
Malta,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1585.0,6140,68502,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.75,6140,1.0,Marshall Islands,3.0,False
Guinea,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2820.0,43798,51426,92.0,10.0,10.0,9.0,10.0,10.0,9.0,5,0.8,43798,1.0,El Salvador,4.0,True
Barbados,Type V5,Plasma,ThetaBase Services,4.0,12,strict,6.0,False,False,6070.0,24118,6887,80.0,8.0,8.0,8.0,8.0,10.0,10.0,1,0.48,24118,0.98,Ghana,21.0,True
Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,False,False,1910.0,45991,12712,87.0,8.0,7.0,9.0,9.0,9.0,8.0,6,1.12,45991,1.0,Sao Tome and Principe,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1624.0,48455,3859,100.0,10.0,6.0,10.0,10.0,10.0,10.0,2,0.74,48455,0.89,Uzbekistan,20.0,True
Malta,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,5.0,False,False,3470.0,14069,69955,97.0,10.0,10.0,10.0,10.0,9.0,10.0,15,2.24,14069,1.0,Mauritania,1.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1884.0,34763,1415,75.0,8.0,9.0,9.0,9.0,9.0,8.0,15,2.08,34763,1.0,Russian Federation,4.0,False
Isle of Man,Type V5,Quantum,ThetaBase Services,1.0,4,moderate,2.0,True,False,1975.0,8355,43141,100.0,10.0,10.0,9.0,10.0,9.0,9.0,4,0.67,8355,0.87,Togo,16.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,True,False,4705.0,19958,9588,95.0,10.0,9.0,10.0,10.0,10.0,9.0,4,0.57,19958,1.0,Congo,40.0,True
Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1325.0,4898,72144,94.0,10.0,9.0,10.0,10.0,9.0,9.0,32,4.3,4898,1.0,Kiribati,1.0,False
Brazil,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,True,False,1910.0,9693,47628,90.0,10.0,9.0,10.0,9.0,10.0,9.0,2,0.36,9693,1.0,Vanuatu,8.0,False
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2170.0,34127,5754,95.0,10.0,10.0,9.0,10.0,10.0,9.0,23,3.17,34127,1.0,Uzbekistan,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,False,False,1910.0,25315,72821,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.27,25315,1.0,Uganda,2.0,True
Nicaragua,Type Z6,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,1845.0,45066,36098,88.0,9.0,9.0,10.0,10.0,10.0,9.0,19,2.71,45066,1.0,Pakistan,1.0,False
Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1130.0,26107,18654,97.0,10.0,9.0,10.0,10.0,9.0,9.0,8,1.07,26107,1.0,Niue,3.0,False
Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,True,False,1520.0,43578,35213,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.57,43578,0.9,Kiribati,7.0,False
Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1585.0,43578,27069,93.0,9.0,10.0,10.0,10.0,9.0,9.0,14,2.06,43578,0.9,Kiribati,7.0,False
United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1325.0,6270,45333,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,1.57,6270,1.0,Monaco,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,4705.0,19958,65430,60.0,5.0,6.0,7.0,7.0,6.0,6.0,3,0.46,19958,1.0,Congo,40.0,True
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1624.0,28714,13837,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,1.75,28714,1.0,Monaco,1.0,True
Sao Tome and Principe,Type G0,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,2261.0,19842,64810,70.0,9.0,8.0,9.0,10.0,10.0,10.0,2,0.8,19842,0.85,Turkmenistan,53.0,False
Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,2,strict,1.0,True,False,2261.0,19842,49861,40.0,6.0,6.0,10.0,8.0,10.0,6.0,1,0.17,19842,0.85,Turkmenistan,53.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,2014.0,36219,3644,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.8,36219,1.0,Brazil,1.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2157.0,39952,47842,87.0,8.0,9.0,9.0,9.0,10.0,9.0,12,1.72,39952,1.0,Tonga,21.0,False
Faroe Islands,Type F5,Plasma,ThetaBase Services,4.0,7,strict,4.0,False,False,2820.0,29244,12021,80.0,10.0,6.0,10.0,10.0,10.0,10.0,1,0.29,29244,0.67,Micronesia,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,True,False,2157.0,4446,32688,87.0,9.0,9.0,10.0,9.0,9.0,9.0,17,2.25,4446,1.0,Uganda,58.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2365.0,30283,34385,80.0,8.0,7.0,10.0,10.0,7.0,7.0,2,0.97,30283,1.0,Brazil,15.0,False
Malta,Type G0,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1897.0,30283,7884,80.0,8.0,8.0,9.0,9.0,10.0,10.0,2,0.3,30283,1.0,Brazil,15.0,False
Barbados,Type V2,Plasma,ThetaBase Services,3.0,7,strict,0.0,True,False,8605.0,19958,16284,100.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.76,19958,1.0,Congo,40.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,True,False,2157.0,20411,5474,88.0,10.0,9.0,9.0,9.0,10.0,9.0,20,2.9,20411,1.0,Pakistan,4.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,True,False,2560.0,49103,36285,91.0,10.0,10.0,10.0,10.0,10.0,9.0,17,2.54,49103,0.8,Rwanda,5.0,False
Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,True,False,1195.0,32276,68061,99.0,10.0,10.0,10.0,10.0,9.0,10.0,17,2.98,32276,1.0,Kiribati,1.0,False
Gambia,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,True,False,1234.0,28602,75201,90.0,10.0,9.0,9.0,10.0,9.0,10.0,3,0.42,28602,1.0,Mauritania,2.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,3275.0,19958,6599,100.0,10.0,10.0,9.0,9.0,10.0,9.0,2,0.39,19958,1.0,Congo,40.0,True
Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1169.0,2553,58087,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4,1.67,2553,1.0,Turks and Caicos Islands,3.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,False,False,2196.0,5037,50478,95.0,10.0,9.0,10.0,10.0,10.0,9.0,22,5.32,5037,1.0,El Salvador,1.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2495.0,15697,38608,85.0,10.0,9.0,10.0,10.0,10.0,10.0,4,0.54,15697,0.8,Finland,1.0,True
Guinea,Type E3,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,19070.0,43798,24672,96.0,10.0,10.0,10.0,10.0,10.0,10.0,15,2.25,43798,1.0,El Salvador,4.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,False,False,2105.0,3994,8331,93.0,9.0,9.0,10.0,10.0,10.0,10.0,4,0.57,3994,1.0,Kenya,1.0,True
Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1910.0,31363,71272,93.0,9.0,9.0,10.0,10.0,10.0,9.0,9,1.69,31363,1.0,Faroe Islands,1.0,True
Uzbekistan,Type V7,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2820.0,43008,57740,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,1.51,43008,0.98,Costa Rica,5.0,False
Russian Federation,Type X3,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1910.0,38201,53940,97.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.87,38201,1.0,Russian Federation,1.0,False
Micronesia,Type F5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,False,False,6720.0,40364,68407,100.0,10.0,10.0,10.0,8.0,10.0,10.0,1,0.14,40364,1.0,Tonga,25.0,False
Anguilla,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,True,False,1858.0,13105,43806,98.0,10.0,10.0,10.0,10.0,9.0,9.0,21,2.92,13105,1.0,Anguilla,2.0,False
Micronesia,Type G0,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2950.0,11567,26522,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.3,11567,1.0,Niger,31.0,True
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2300.0,28828,27207,97.0,10.0,10.0,10.0,10.0,10.0,9.0,14,2.02,28828,1.0,Isle of Man,198.0,True
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1845.0,42596,61651,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.82,42596,1.0,Brazil,1.0,False
Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1455.0,36726,47999,94.0,10.0,10.0,10.0,10.0,10.0,10.0,14,2.4,36726,0.94,Mexico,6.0,False
Malta,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1520.0,17908,37937,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,1.85,17908,1.0,Mexico,2.0,False
Gambia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1910.0,40479,17520,100.0,10.0,10.0,10.0,10.0,10.0,10.0,20,2.86,40479,1.0,France,1.0,False
Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,False,False,1169.0,17416,58789,88.0,9.0,8.0,10.0,9.0,9.0,9.0,5,0.73,17416,0.88,Turkmenistan,1.0,False
Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1910.0,33235,8968,60.0,6.0,8.0,10.0,10.0,10.0,6.0,1,1.0,33235,0.7,France,2.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,False,False,2027.0,42646,60783,83.0,8.0,8.0,10.0,7.0,10.0,7.0,6,1.03,42646,0.33,Rwanda,4.0,False
Gambia,Type F5,Plasma,ThetaBase Services,2.0,5,strict,2.0,False,False,3470.0,33235,10239,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.56,33235,0.7,France,2.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,False,False,2170.0,24198,9766,40.0,8.0,8.0,10.0,10.0,10.0,4.0,2,0.36,24198,0.25,French Guiana,4.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,4.0,True,False,4497.0,7184,17738,50.0,5.0,5.0,6.0,5.0,6.0,5.0,2,0.38,7184,0.77,Reunion,13.0,False
Malta,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,False,False,1325.0,31058,32592,96.0,9.0,10.0,10.0,10.0,9.0,10.0,9,1.34,31058,1.0,Afghanistan,1.0,True
Estonia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,4.0,True,False,1624.0,44169,19131,83.0,9.0,8.0,9.0,9.0,8.0,8.0,16,2.2,44169,0.97,Portugal,39.0,False
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,False,False,1390.0,18955,57563,60.0,8.0,4.0,8.0,8.0,6.0,6.0,1,0.16,18955,0.9,Denmark,3.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,True,False,1780.0,33881,59946,100.0,10.0,10.0,10.0,10.0,9.0,9.0,21,2.92,33881,1.0,Djibouti,2.0,True
Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,True,False,1585.0,6984,17524,89.0,9.0,9.0,10.0,10.0,10.0,10.0,34,5.7,6984,1.0,Suriname,9.0,False
Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1780.0,46664,25997,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.33,46664,1.0,Croatia,2.0,True
Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1195.0,24556,30112,99.0,10.0,10.0,10.0,10.0,9.0,10.0,38,5.51,24556,1.0,Zimbabwe,1.0,True
Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1260.0,18528,47267,95.0,9.0,9.0,9.0,9.0,9.0,9.0,8,1.15,18528,0.96,Anguilla,1.0,False
Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,1793.0,22308,6438,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1,0.29,22308,1.0,Kiribati,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,1.0,True,False,2040.0,34763,71598,80.0,9.0,9.0,9.0,9.0,9.0,9.0,12,1.78,34763,1.0,Russian Federation,4.0,False
Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,True,False,1650.0,3942,15751,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.47,3942,1.0,Svalbard & Jan Mayen Islands,1.0,False
Barbados,Type O3,Quantum,ThetaBase Services,1.0,3,strict,2.0,True,False,1910.0,27289,10676,86.0,9.0,9.0,9.0,9.0,9.0,9.0,18,2.51,27289,0.99,Reunion,12.0,True
Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,True,False,2040.0,23372,63689,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.15,23372,1.0,Niger,5.0,True
Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,True,False,2001.0,39952,33239,91.0,9.0,9.0,9.0,10.0,10.0,9.0,13,2.17,39952,1.0,Tonga,21.0,False
Barbados,Type V5,Quantum,ThetaBase Services,2.0,5,moderate,3.0,True,False,2170.0,27289,55759,85.0,9.0,9.0,9.0,9.0,9.0,9.0,46,6.54,27289,0.99,Reunion,12.0,True
Rwanda,Type V7,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2105.0,6894,53284,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.25,6894,0.8,Estonia,47.0,True
United Kingdom,Type V2,Plasma,ThetaBase Services,3.0,6,moderate,4.0,True,False,1975.0,4854,39284,100.0,9.0,9.0,10.0,10.0,10.0,10.0,3,0.47,4854,1.0,Monaco,1.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,False,False,1637.0,48455,52528,87.0,10.0,8.0,9.0,9.0,10.0,9.0,3,0.44,48455,0.89,Uzbekistan,20.0,True
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,2625.0,10920,50469,100.0,10.0,10.0,10.0,10.0,10.0,10.0,9,1.67,10920,1.0,Kenya,2.0,True
Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,True,False,1650.0,1820,63642,100.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.51,1820,1.0,El Salvador,2.0,False
Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1195.0,8549,76796,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.94,8549,1.0,Lebanon,1.0,True
Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,False,False,2534.0,32007,24885,90.0,9.0,10.0,8.0,10.0,8.0,9.0,2,0.31,32007,0.8,El Salvador,2.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,True,False,2482.0,22816,52596,96.0,10.0,9.0,10.0,10.0,10.0,9.0,5,0.81,22816,1.0,Croatia,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,4.0,9,moderate,4.0,True,False,3795.0,19327,66677,88.0,9.0,9.0,10.0,10.0,8.0,9.0,24,3.44,19327,0.9,Mauritania,1.0,False
Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,1.0,True,False,1390.0,15985,30249,95.0,9.0,9.0,10.0,10.0,9.0,10.0,4,0.76,15985,0.67,Somalia,1.0,False
Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,2235.0,2612,33851,90.0,9.0,8.0,9.0,9.0,10.0,9.0,14,2.07,2612,0.94,Cuba,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,True,False,2365.0,40371,11569,83.0,9.0,9.0,10.0,9.0,9.0,8.0,7,1.21,40371,1.0,Sao Tome and Principe,1.0,False
Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,2495.0,49076,58970,100.0,10.0,10.0,10.0,8.0,10.0,8.0,1,0.24,49076,0.97,Kenya,12.0,True
Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,2820.0,17262,1053,100.0,10.0,10.0,10.0,10.0,10.0,10.0,16,3.18,17262,1.0,Slovakia (Slovak Republic),1.0,False
Niue,Type F5,Plasma,ThetaBase Services,4.0,8,strict,4.0,False,False,11270.0,36019,29897,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.21,36019,1.0,Niue,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,False,False,1910.0,28828,72956,95.0,10.0,10.0,10.0,9.0,10.0,10.0,4,0.63,28828,1.0,Isle of Man,198.0,True
Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,False,False,1910.0,9341,35514,93.0,9.0,9.0,10.0,10.0,9.0,9.0,9,1.35,9341,1.0,Russian Federation,1.0,False
Guinea,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,True,False,2625.0,37646,70665,95.0,10.0,10.0,10.0,10.0,10.0,9.0,7,1.09,37646,1.0,Estonia,60.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,4.0,10,strict,4.0,False,False,3470.0,28828,36058,96.0,10.0,10.0,9.0,10.0,9.0,9.0,16,2.89,28828,1.0,Isle of Man,198.0,True
Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,False,False,3067.0,24033,33126,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.55,24033,1.0,Uganda,45.0,False
Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1520.0,4566,55728,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,2.45,4566,1.0,French Guiana,1.0,False
Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,1.0,False,False,3457.0,38701,39194,67.0,7.0,6.0,10.0,9.0,10.0,6.0,4,0.71,38701,0.4,Niger,27.0,False
Malta,Type V7,Plasma,ThetaBase Services,2.0,4,strict,3.0,False,False,4120.0,49076,1320,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.62,49076,0.97,Kenya,12.0,True
United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1325.0,28830,27125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,28,4.12,28830,1.0,Lithuania,2.0,False
Kenya,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,False,False,1234.0,41,38073,84.0,8.0,8.0,8.0,8.0,8.0,8.0,5,0.69,41,1.0,Portugal,2.0,False
Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,True,False,1650.0,39807,16154,94.0,10.0,9.0,10.0,10.0,10.0,10.0,7,1.35,39807,0.5,Ecuador,1.0,False
Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,False,False,1910.0,29688,38719,98.0,9.0,10.0,10.0,10.0,10.0,10.0,9,1.48,29688,1.0,French Guiana,1.0,True
Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,0.0,1,strict,1.0,True,False,1325.0,27507,25754,70.0,8.0,8.0,10.0,8.0,10.0,8.0,4,0.62,27507,1.0,Lebanon,2.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,False,False,2495.0,5943,57254,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.57,5943,1.0,Russian Federation,1.0,False
Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,1845.0,8341,6662,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.34,8341,1.0,Costa Rica,2.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,True,False,2820.0,18791,38380,97.0,10.0,10.0,10.0,10.0,9.0,10.0,15,2.74,18791,1.0,Zimbabwe,8.0,True
Indonesia,Type D4,Plasma,ThetaBase Services,2.0,4,flexible,2.0,True,False,1806.0,36963,60039,96.0,10.0,10.0,10.0,10.0,9.0,10.0,18,2.5,36963,1.0,France,1.0,False
Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,True,False,2690.0,120,18382,85.0,9.0,9.0,9.0,9.0,9.0,9.0,19,3.1,120,1.0,Cuba,2.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,False,False,1689.0,912,50858,92.0,9.0,8.0,9.0,10.0,10.0,9.0,22,3.16,912,1.0,Monaco,1.0,False
Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1455.0,19097,5666,100.0,10.0,10.0,10.0,10.0,10.0,10.0,17,2.79,19097,1.0,Russian Federation,2.0,False
Niue,Type F5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,True,False,2430.0,35135,48752,92.0,8.0,8.0,10.0,10.0,9.0,9.0,5,0.74,35135,1.0,Niue,1.0,False
Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,False,False,1793.0,17801,73723,100.0,10.0,10.0,10.0,10.0,10.0,10.0,13,1.81,17801,0.8,Mauritania,2.0,True
Rwanda,Type G0,Plasma,ThetaBase Services,1.0,2,flexible,1.0,True,False,2989.0,3389,71140,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5,1.03,3389,1.0,Estonia,13.0,False
Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,True,False,1390.0,47256,21237,95.0,10.0,9.0,9.0,10.0,9.0,9.0,23,3.3,47256,0.5,Marshall Islands,1.0,False
Rwanda,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,False,False,1780.0,11744,75289,90.0,10.0,10.0,10.0,10.0,10.0,9.0,5,0.83,11744,1.0,Kenya,4.0,False
Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,False,False,2040.0,20587,64324,86.0,9.0,9.0,9.0,9.0,9.0,9.0,7,1.24,20587,1.0,Brazil,1.0,False
United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,4.0,False,False,2170.0,26373,4278,93.0,10.0,8.0,9.0,9.0,8.0,9.0,4,0.69,26373,1.0,Lithuania,1.0,False
